Mayor65Anos,Conyuge,Dependientes,MesesDeContrato,TelefonoFijo,VariasLineasTelefonicas,ServicioDeInternet,SeguridadOnline,BackupOnline,SeguroEnDispositivo,SoporteTecnico,TVaCable,StreamingDePeliculas,TipoDeContrato,PagoOnline,FormaDePago,CuentaMensual,Churn
0,Si,No,42,Si,Si,DSL,Si,No,Si,Si,Si,Si,Bienal,No,TarjetaDeCredito,84.35,No
0,No,No,4,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.05,No
0,No,No,68,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,Anual,Si,TarjetaDeCredito,117.2,No
0,Si,Si,33,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequePapel,20.1,No
1,No,No,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,69.6,Si
0,No,No,31,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Anual,Si,ChequeDigital,103.45,Si
0,No,No,4,Si,Si,FibraOptica,No,Si,No,No,No,No,Mensual,No,DebitoAutomatico,77.95,Si
1,Si,No,69,Si,Si,FibraOptica,No,Si,Si,Si,Si,Si,Bienal,Si,ChequeDigital,109.95,No
1,No,No,38,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,No,ChequeDigital,94.75,No
0,Si,Si,3,Si,No,FibraOptica,No,Si,No,Si,No,No,Mensual,Si,ChequeDigital,80.0,No
0,Si,Si,48,Si,Si,DSL,No,Si,No,Si,Si,Si,Bienal,No,ChequeDigital,79.65,No
0,Si,No,15,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,25.2,No
0,No,No,25,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,TarjetaDeCredito,19.9,No
1,No,No,1,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,No,ChequeDigital,78.45,Si
0,No,No,48,No,SinServicioTelefonico,DSL,Si,Si,No,No,Si,No,Mensual,Si,ChequeDigital,44.8,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.3,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,19.2,No
0,No,No,37,Si,No,FibraOptica,No,Si,Si,No,No,No,Anual,No,ChequeDigital,80.05,No
1,Si,No,66,Si,Si,FibraOptica,No,Si,Si,Si,Si,Si,Anual,Si,DebitoAutomatico,107.35,No
0,Si,No,26,No,SinServicioTelefonico,DSL,Si,Si,Si,No,Si,No,Anual,No,DebitoAutomatico,47.85,No
0,Si,No,63,Si,No,DSL,Si,Si,No,Si,Si,No,Anual,No,TarjetaDeCredito,70.8,No
0,No,No,10,No,SinServicioTelefonico,DSL,No,No,Si,No,No,No,Mensual,No,ChequePapel,29.5,Si
0,No,No,2,Si,No,DSL,Si,No,No,No,Si,Si,Mensual,Si,ChequeDigital,70.75,Si
1,Si,No,18,Si,No,DSL,Si,No,No,No,No,Si,Mensual,Si,TarjetaDeCredito,59.1,No
0,Si,No,64,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,25.55,No
1,No,No,9,Si,Si,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,84.45,Si
0,No,Si,28,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.25,No
0,No,No,1,Si,No,FibraOptica,No,No,Si,No,No,No,Mensual,No,ChequeDigital,75.55,No
0,No,No,4,Si,Si,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,85.65,Si
1,No,No,38,Si,No,DSL,No,Si,Si,Si,Si,No,Anual,Si,TarjetaDeCredito,70.15,Si
0,Si,No,66,Si,Si,FibraOptica,No,Si,Si,No,No,Si,Anual,No,ChequeDigital,95.3,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,70.25,No
0,Si,No,18,Si,No,DSL,No,No,No,Si,No,No,Mensual,Si,ChequePapel,50.3,No
1,No,No,51,Si,Si,FibraOptica,No,No,Si,No,Si,Si,Mensual,Si,ChequeDigital,97.8,Si
0,Si,Si,0,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,19.85,No
0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mensual,No,ChequePapel,46.3,Si
0,No,Si,12,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,DebitoAutomatico,19.35,No
0,No,No,41,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Mensual,Si,ChequeDigital,106.3,Si
0,No,No,12,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,25.0,No
0,Si,Si,55,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,20.3,No
0,No,No,7,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,75.35,No
0,No,No,12,Si,No,FibraOptica,No,No,Si,Si,No,Si,Mensual,Si,ChequeDigital,89.4,Si
0,Si,Si,68,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bienal,No,TarjetaDeCredito,88.0,No
1,No,No,5,Si,Si,FibraOptica,No,No,No,No,Si,No,Mensual,Si,TarjetaDeCredito,83.15,Si
1,No,No,49,Si,No,DSL,No,No,No,No,No,No,Mensual,No,ChequePapel,43.8,No
0,No,No,40,No,SinServicioTelefonico,DSL,Si,Si,Si,No,Si,Si,Anual,No,TarjetaDeCredito,62.05,No
0,No,No,16,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,DebitoAutomatico,20.1,No
0,No,No,10,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequePapel,74.15,Si
0,Si,No,72,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Anual,Si,ChequeDigital,101.35,No
1,No,No,2,Si,Si,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,84.05,No
0,Si,Si,23,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,20.9,No
1,No,No,71,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Anual,Si,ChequeDigital,105.9,No
0,Si,No,11,Si,Si,FibraOptica,No,No,Si,No,Si,Si,Mensual,Si,ChequeDigital,99.5,Si
0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,ChequePapel,44.15,Si
0,No,No,16,Si,No,DSL,No,Si,No,Si,No,No,Mensual,Si,ChequePapel,53.9,Si
0,No,No,1,Si,Si,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequePapel,85.45,Si
0,Si,No,12,Si,No,FibraOptica,No,Si,No,No,No,Si,Mensual,Si,TarjetaDeCredito,85.05,No
0,No,No,54,No,SinServicioTelefonico,DSL,Si,No,No,Si,No,Si,Anual,No,DebitoAutomatico,44.1,No
0,Si,No,68,Si,Si,FibraOptica,No,Si,Si,Si,No,No,Bienal,No,TarjetaDeCredito,90.2,No
0,Si,Si,4,Si,Si,DSL,No,No,No,No,No,No,Mensual,No,ChequePapel,50.85,Si
0,No,Si,1,Si,No,DSL,No,No,Si,No,No,Si,Mensual,No,ChequeDigital,59.2,Si
0,No,No,27,Si,No,DSL,Si,No,No,Si,No,No,Mensual,No,ChequePapel,53.45,No
0,No,No,21,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,19.95,No
0,No,No,13,Si,No,FibraOptica,No,No,Si,No,Si,No,Mensual,Si,ChequeDigital,83.2,Si
1,No,No,64,Si,Si,DSL,No,Si,Si,Si,No,Si,Mensual,No,TarjetaDeCredito,74.65,No
0,No,No,1,Si,No,DSL,Si,Si,No,No,No,No,Mensual,Si,ChequeDigital,54.9,Si
0,Si,No,57,No,SinServicioTelefonico,DSL,No,Si,Si,Si,Si,Si,Bienal,Si,DebitoAutomatico,57.5,No
0,Si,No,21,Si,Si,FibraOptica,Si,No,Si,No,Si,Si,Mensual,Si,ChequeDigital,103.9,Si
0,No,No,19,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,19.65,No
0,Si,No,31,Si,No,FibraOptica,No,No,Si,No,Si,Si,Anual,Si,ChequeDigital,93.8,No
0,No,No,52,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bienal,Si,ChequePapel,89.25,No
0,No,No,46,Si,Si,FibraOptica,No,Si,Si,No,No,Si,Anual,Si,ChequeDigital,94.15,No
1,No,No,11,Si,Si,DSL,Si,No,No,No,No,No,Mensual,Si,ChequeDigital,55.6,No
0,Si,Si,53,No,SinServicioTelefonico,DSL,Si,Si,Si,No,No,Si,Mensual,Si,DebitoAutomatico,48.7,No
0,Si,Si,11,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,19.25,Si
1,No,No,57,Si,Si,FibraOptica,No,Si,No,Si,Si,Si,Mensual,Si,DebitoAutomatico,104.9,No
1,No,No,2,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequePapel,75.45,Si
1,No,No,2,Si,No,DSL,Si,Si,No,No,No,No,Mensual,No,ChequePapel,54.85,Si
0,Si,Si,71,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,DebitoAutomatico,19.9,No
0,Si,Si,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,19.4,No
0,Si,No,68,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,TarjetaDeCredito,25.05,No
0,Si,No,72,Si,No,DSL,Si,Si,Si,Si,Si,Si,Bienal,No,ChequePapel,84.45,No
0,No,No,2,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.3,No
1,Si,No,1,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,95.1,Si
0,No,No,41,Si,No,DSL,Si,No,Si,Si,Si,Si,Anual,Si,DebitoAutomatico,79.85,No
0,Si,Si,72,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,TarjetaDeCredito,25.55,No
0,Si,No,6,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,75.5,Si
0,Si,Si,4,Si,No,FibraOptica,No,No,Si,No,No,No,Mensual,Si,ChequeDigital,73.75,Si
0,No,No,12,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,96.05,Si
0,Si,No,58,Si,Si,DSL,Si,No,No,Si,No,Si,Anual,Si,ChequeDigital,68.4,No
0,No,No,7,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.65,No
0,Si,No,65,Si,No,DSL,Si,No,Si,No,No,No,Mensual,Si,ChequePapel,55.15,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequePapel,70.6,No
0,Si,No,56,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,TarjetaDeCredito,19.95,No
0,No,No,4,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.0,No
0,Si,Si,58,Si,No,DSL,No,No,No,No,No,No,Anual,Si,ChequePapel,44.1,No
0,Si,No,62,Si,Si,FibraOptica,No,No,Si,Si,Si,Si,Bienal,Si,DebitoAutomatico,107.6,No
0,No,No,26,Si,Si,DSL,Si,Si,No,No,No,No,Anual,No,ChequeDigital,61.55,No
0,No,No,62,Si,Si,FibraOptica,Si,Si,Si,No,No,No,Mensual,No,DebitoAutomatico,90.7,No
0,Si,Si,58,Si,No,FibraOptica,Si,Si,No,No,Si,Si,Anual,No,TarjetaDeCredito,99.25,No
0,Si,No,68,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bienal,Si,ChequeDigital,91.7,No
0,Si,Si,61,Si,Si,FibraOptica,Si,Si,Si,No,No,Si,Anual,Si,TarjetaDeCredito,100.7,No
0,No,No,42,Si,Si,DSL,No,No,Si,Si,Si,Si,Bienal,Si,TarjetaDeCredito,78.45,No
0,No,No,18,Si,Si,FibraOptica,No,No,No,No,Si,No,Mensual,No,DebitoAutomatico,84.3,No
0,No,No,56,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,DebitoAutomatico,19.55,No
0,No,No,4,Si,Si,FibraOptica,No,Si,No,No,No,Si,Mensual,Si,ChequeDigital,88.95,Si
0,No,No,4,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,TarjetaDeCredito,20.45,No
0,No,Si,35,Si,No,DSL,Si,Si,No,No,No,No,Anual,No,TarjetaDeCredito,55.6,No
0,Si,Si,64,Si,Si,FibraOptica,Si,No,No,Si,No,No,Mensual,Si,DebitoAutomatico,86.8,No
0,No,No,31,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequePapel,20.95,No
1,Si,No,67,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,DebitoAutomatico,20.05,No
0,No,No,4,Si,No,DSL,No,Si,No,No,No,No,Mensual,No,TarjetaDeCredito,50.7,Si
1,Si,No,70,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,Bienal,Si,ChequeDigital,113.65,No
0,No,No,3,Si,No,DSL,No,No,No,No,Si,No,Mensual,No,TarjetaDeCredito,53.4,Si
1,Si,No,53,Si,Si,FibraOptica,No,Si,No,No,Si,Si,Mensual,Si,ChequeDigital,101.9,Si
0,Si,Si,2,Si,No,DSL,Si,Si,No,Si,No,No,Bienal,No,ChequePapel,59.5,No
0,Si,Si,29,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,TarjetaDeCredito,87.8,No
0,No,No,47,No,SinServicioTelefonico,DSL,Si,No,Si,Si,No,No,Bienal,No,ChequePapel,41.9,No
0,Si,Si,68,Si,Si,FibraOptica,No,No,No,No,Si,No,Anual,Si,ChequeDigital,83.0,Si
0,No,Si,12,Si,No,DSL,Si,No,No,No,Si,Si,Mensual,Si,ChequePapel,69.85,No
0,Si,Si,8,Si,No,DSL,No,Si,No,Si,No,No,Mensual,No,DebitoAutomatico,56.3,No
0,Si,No,54,Si,Si,FibraOptica,Si,Si,Si,No,Si,Si,Mensual,No,ChequeDigital,109.55,No
0,Si,Si,69,Si,No,FibraOptica,No,Si,No,Si,Si,No,Bienal,Si,ChequePapel,92.15,No
0,No,No,26,Si,Si,DSL,Si,Si,No,No,Si,No,Mensual,Si,DebitoAutomatico,69.5,No
0,Si,No,72,Si,Si,FibraOptica,Si,Si,Si,Si,No,No,Bienal,Si,DebitoAutomatico,97.0,No
0,No,No,70,No,SinServicioTelefonico,DSL,Si,No,Si,Si,Si,Si,Bienal,Si,DebitoAutomatico,58.35,No
0,No,Si,1,Si,No,DSL,Si,No,No,No,No,No,Mensual,No,ChequePapel,50.6,Si
0,No,No,10,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,89.5,Si
0,Si,Si,28,Si,No,FibraOptica,No,No,No,No,No,No,Anual,Si,DebitoAutomatico,70.4,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,69.8,Si
0,Si,No,21,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,94.3,No
1,Si,No,51,Si,Si,FibraOptica,Si,No,Si,No,Si,No,Mensual,Si,DebitoAutomatico,93.8,Si
0,Si,Si,53,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,DebitoAutomatico,19.55,No
0,No,Si,53,Si,No,FibraOptica,Si,Si,Si,No,No,Si,Anual,No,ChequeDigital,95.95,No
0,Si,No,24,Si,Si,FibraOptica,No,No,Si,No,Si,Si,Mensual,Si,ChequeDigital,101.05,Si
0,Si,No,70,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bienal,Si,TarjetaDeCredito,94.8,No
0,No,No,61,Si,Si,FibraOptica,Si,Si,Si,No,Si,Si,Anual,Si,ChequeDigital,107.75,No
0,No,No,11,Si,No,DSL,Si,No,No,Si,No,No,Anual,Si,ChequePapel,54.6,No
0,No,No,2,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,TarjetaDeCredito,71.3,No
0,No,No,25,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,Si,DebitoAutomatico,19.5,No
0,No,No,41,Si,Si,DSL,No,Si,No,No,No,No,Anual,Si,TarjetaDeCredito,56.3,No
0,Si,No,18,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,94.7,Si
1,Si,No,72,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Bienal,Si,DebitoAutomatico,104.15,Si
0,Si,Si,71,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bienal,Si,TarjetaDeCredito,90.55,No
0,Si,Si,34,Si,No,DSL,Si,Si,Si,No,No,No,Anual,Si,ChequePapel,60.8,No
0,No,No,29,Si,No,FibraOptica,No,No,Si,Si,Si,Si,Mensual,Si,TarjetaDeCredito,98.8,No
1,Si,No,40,Si,No,FibraOptica,Si,Si,Si,Si,Si,No,Anual,Si,TarjetaDeCredito,98.15,No
0,Si,No,36,No,SinServicioTelefonico,DSL,Si,No,Si,No,No,No,Anual,No,ChequePapel,35.35,No
0,Si,No,46,Si,Si,FibraOptica,No,Si,No,Si,Si,Si,Anual,Si,ChequeDigital,103.15,No
0,No,No,58,Si,Si,FibraOptica,Si,Si,Si,No,Si,Si,Anual,Si,ChequeDigital,107.75,No
0,No,No,39,Si,Si,FibraOptica,No,Si,No,No,No,No,Anual,No,TarjetaDeCredito,81.4,No
0,Si,Si,4,Si,No,DSL,No,No,No,Si,No,Si,Mensual,No,TarjetaDeCredito,61.45,Si
0,Si,Si,52,Si,Si,FibraOptica,No,Si,Si,No,Si,No,Anual,Si,TarjetaDeCredito,95.7,No
1,Si,No,70,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Anual,Si,ChequeDigital,104.8,No
1,Si,No,65,Si,No,FibraOptica,No,No,No,No,No,No,Anual,Si,DebitoAutomatico,70.95,No
0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,ChequePapel,44.95,No
0,Si,No,70,Si,Si,FibraOptica,No,No,Si,No,Si,Si,Anual,Si,ChequeDigital,97.65,No
1,Si,Si,29,No,SinServicioTelefonico,DSL,No,Si,Si,No,No,No,Mensual,Si,ChequePapel,35.65,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,90.55,Si
0,No,No,67,Si,Si,DSL,Si,No,Si,Si,Si,Si,Bienal,Si,ChequePapel,85.25,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,19.5,No
0,No,No,26,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,DebitoAutomatico,88.8,Si
0,Si,Si,30,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,ChequePapel,25.1,No
0,Si,No,48,Si,No,FibraOptica,No,No,Si,Si,Si,Si,Mensual,Si,TarjetaDeCredito,100.05,No
0,Si,Si,55,Si,No,DSL,Si,Si,No,No,No,No,Mensual,No,ChequeDigital,55.7,No
0,No,No,7,Si,Si,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequePapel,85.2,Si
0,No,No,37,Si,Si,FibraOptica,Si,No,No,No,Si,No,Mensual,Si,ChequeDigital,91.15,No
0,Si,No,31,Si,No,FibraOptica,No,Si,No,No,No,Si,Mensual,Si,DebitoAutomatico,83.85,No
0,No,No,4,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,ChequeDigital,45.9,No
0,Si,Si,72,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,TarjetaDeCredito,25.1,No
1,No,No,5,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,91.4,Si
0,Si,Si,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.7,No
1,No,No,15,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,91.5,No
0,Si,Si,8,Si,No,DSL,Si,No,No,No,No,No,Mensual,Si,TarjetaDeCredito,51.3,No
0,No,No,35,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequePapel,21.1,No
1,No,No,56,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Mensual,No,ChequeDigital,104.75,No
0,Si,No,42,Si,Si,FibraOptica,No,No,Si,Si,Si,Si,Mensual,Si,DebitoAutomatico,106.15,Si
1,Si,Si,65,Si,Si,FibraOptica,Si,Si,No,No,No,No,Mensual,Si,ChequeDigital,85.75,No
0,Si,Si,2,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequePapel,20.3,No
1,Si,No,65,Si,Si,FibraOptica,Si,No,No,No,Si,Si,Anual,Si,ChequeDigital,100.75,No
0,No,No,18,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,74.15,No
0,No,No,23,Si,Si,DSL,Si,No,Si,No,Si,Si,Anual,Si,ChequeDigital,78.55,No
0,No,No,4,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,ChequePapel,45.3,Si
0,Si,No,70,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,TarjetaDeCredito,19.85,No
0,No,No,4,Si,Si,DSL,No,No,No,No,No,No,Mensual,No,ChequeDigital,50.7,No
0,No,No,19,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,DebitoAutomatico,45.0,No
0,No,No,18,Si,No,FibraOptica,No,Si,Si,No,No,No,Mensual,No,ChequeDigital,77.8,No
1,Si,No,38,Si,No,FibraOptica,Si,No,No,No,No,Si,Mensual,Si,ChequeDigital,83.45,No
0,No,No,2,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,TarjetaDeCredito,73.25,Si
0,No,No,47,Si,Si,FibraOptica,Si,Si,No,No,Si,No,Anual,No,DebitoAutomatico,94.8,No
0,Si,Si,52,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,DebitoAutomatico,20.1,No
0,No,No,9,Si,Si,DSL,No,No,No,No,No,Si,Mensual,No,ChequePapel,59.9,No
0,Si,No,26,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Anual,Si,TarjetaDeCredito,90.1,No
0,Si,Si,8,Si,No,DSL,No,No,Si,No,No,No,Mensual,Si,ChequeDigital,51.05,Si
0,Si,No,44,Si,No,DSL,No,Si,Si,Si,Si,No,Anual,Si,ChequeDigital,70.95,No
0,No,No,3,No,SinServicioTelefonico,DSL,No,Si,No,No,No,No,Mensual,No,ChequePapel,29.2,No
0,No,No,2,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,DebitoAutomatico,46.6,No
0,Si,Si,9,Si,Si,FibraOptica,No,No,No,No,Si,No,Mensual,Si,DebitoAutomatico,85.35,Si
1,No,No,1,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,75.35,Si
0,No,No,25,Si,No,FibraOptica,Si,No,No,No,No,No,Mensual,No,DebitoAutomatico,74.3,No
1,Si,No,2,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,69.3,No
0,No,No,43,Si,No,FibraOptica,Si,No,No,No,No,No,Mensual,Si,ChequeDigital,75.2,Si
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.9,Si
0,Si,No,58,Si,Si,FibraOptica,No,Si,Si,No,No,Si,Anual,Si,ChequeDigital,94.3,No
0,Si,Si,59,Si,Si,DSL,Si,No,Si,Si,Si,No,Bienal,Si,ChequePapel,76.45,No
0,No,No,44,No,SinServicioTelefonico,DSL,Si,No,Si,No,Si,Si,Anual,Si,ChequeDigital,54.0,No
0,No,No,66,Si,Si,FibraOptica,No,Si,No,Si,Si,Si,Anual,Si,ChequeDigital,104.25,No
0,Si,Si,68,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,DebitoAutomatico,19.95,No
